cod_nat_pprm;lib_pprm;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;dat_program_deb;dat_program_fin;dat_montage_deb;dat_montage_fin;dat_prescription;dat_deprescription;dat_concertation_deb;dat_concertation_fin;dat_consultation_deb;dat_consultation_fin;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_approbation;dat_annulation;dat_annexion_plu;dat_modification;dat_abrog;etat_revision;dat_maj
54DDT20140001;PPRM Secteur de Jarny;"";257;Affaissements progressifs;54227;Giraumont;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";293;Tassements;54227;Giraumont;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";256;Effondrements localisés;54253;Hatrize;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";257;Affaissements progressifs;54253;Hatrize;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";293;Tassements;54253;Hatrize;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";256;Effondrements localisés;54273;Jarny;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";257;Affaissements progressifs;54273;Jarny;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";293;Tassements;54273;Jarny;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";256;Effondrements localisés;54286;Labry;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";257;Affaissements progressifs;54286;Labry;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140001;PPRM Secteur de Jarny;"";293;Tassements;54286;Labry;;;;;2012-08-03 00:00:00;;;;;;2012-10-11 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;t;2015-08-25 00:00:00
54DDT20140006;PPRM VILLERUPT;"";256;Effondrements localisés;54580;Villerupt;;;;;2012-08-03 00:00:00;;;;2012-10-10 00:00:00;2012-11-12 00:00:00;;;2013-03-26 00:00:00;;;;;f;2014-06-10 00:00:00
54DDT20140006;PPRM VILLERUPT;"";257;Affaissements progressifs;54580;Villerupt;;;;;2012-08-03 00:00:00;;;;2012-10-10 00:00:00;2012-11-12 00:00:00;;;2013-03-26 00:00:00;;;;;f;2014-06-10 00:00:00
54DDT20140006;PPRM VILLERUPT;"";293;Tassements;54580;Villerupt;;;;;2012-08-03 00:00:00;;;;2012-10-10 00:00:00;2012-11-12 00:00:00;;;2013-03-26 00:00:00;;;;;f;2014-06-10 00:00:00
54DDT20140007;PPRM Secteur de Piennes;"";256;Effondrements localisés;54084;Mont-Bonvillers;;;;;2012-11-26 00:00:00;;;;;;2013-02-08 00:00:00;2013-03-11 00:00:00;2013-08-29 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140007;PPRM Secteur de Piennes;"";257;Affaissements progressifs;54084;Mont-Bonvillers;;;;;2012-11-26 00:00:00;;;;;;2013-02-08 00:00:00;2013-03-11 00:00:00;2013-08-29 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140007;PPRM Secteur de Piennes;"";293;Tassements;54084;Mont-Bonvillers;;;;;2012-11-26 00:00:00;;;;;;2013-02-08 00:00:00;2013-03-11 00:00:00;2013-08-29 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140007;PPRM Secteur de Piennes;"";256;Effondrements localisés;54284;Joudreville;;;;;2012-11-26 00:00:00;;;;;;2013-02-08 00:00:00;2013-03-11 00:00:00;2013-08-29 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140007;PPRM Secteur de Piennes;"";257;Affaissements progressifs;54284;Joudreville;;;;;2012-11-26 00:00:00;;;;;;2013-02-08 00:00:00;2013-03-11 00:00:00;2013-08-29 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140007;PPRM Secteur de Piennes;"";293;Tassements;54284;Joudreville;;;;;2012-11-26 00:00:00;;;;;;2013-02-08 00:00:00;2013-03-11 00:00:00;2013-08-29 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140007;PPRM Secteur de Piennes;"";256;Effondrements localisés;54425;Piennes;;;;;2012-11-26 00:00:00;;;;;;2013-02-08 00:00:00;2013-03-11 00:00:00;2013-08-29 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140007;PPRM Secteur de Piennes;"";257;Affaissements progressifs;54425;Piennes;;;;;2012-11-26 00:00:00;;;;;;2013-02-08 00:00:00;2013-03-11 00:00:00;2013-08-29 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140007;PPRM Secteur de Piennes;"";293;Tassements;54425;Piennes;;;;;2012-11-26 00:00:00;;;;;;2013-02-08 00:00:00;2013-03-11 00:00:00;2013-08-29 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140010;PPRM Secteur de Thil;"";256;Effondrements localisés;54270;Hussigny-Godbrange;;;;;2012-08-03 00:00:00;;;;;;2012-10-10 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;f;2015-08-25 00:00:00
54DDT20140010;PPRM Secteur de Thil;"";257;Affaissements progressifs;54270;Hussigny-Godbrange;;;;;2012-08-03 00:00:00;;;;;;2012-10-10 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;f;2015-08-25 00:00:00
54DDT20140010;PPRM Secteur de Thil;"";293;Tassements;54270;Hussigny-Godbrange;;;;;2012-08-03 00:00:00;;;;;;2012-10-10 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;f;2015-08-25 00:00:00
54DDT20140010;PPRM Secteur de Thil;"";256;Effondrements localisés;54521;Thil;;;;;2012-08-03 00:00:00;;;;;;2012-10-10 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;f;2015-08-25 00:00:00
54DDT20140010;PPRM Secteur de Thil;"";257;Affaissements progressifs;54521;Thil;;;;;2012-08-03 00:00:00;;;;;;2012-10-10 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;f;2015-08-25 00:00:00
54DDT20140010;PPRM Secteur de Thil;"";293;Tassements;54521;Thil;;;;;2012-08-03 00:00:00;;;;;;2012-10-10 00:00:00;2012-11-12 00:00:00;2013-03-26 00:00:00;;;;;f;2015-08-25 00:00:00
54DDT20140012;PPRM de Sancy;"";256;Effondrements localisés;54491;Sancy;;;;;2012-08-03 00:00:00;;;;;;;;2015-11-30 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140012;PPRM de Sancy;"";257;Affaissements progressifs;54491;Sancy;;;;;2012-08-03 00:00:00;;;;;;;;2015-11-30 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140012;PPRM de Sancy;"";293;Tassements;54491;Sancy;;;;;2012-08-03 00:00:00;;;;;;;;2015-11-30 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140013;PPRM Secteur de Trieux;"";256;Effondrements localisés;54015;Anderny;;;;;2012-11-26 00:00:00;;;;;;2013-02-01 00:00:00;2013-03-27 00:00:00;2013-07-12 00:00:00;;;;;f;2020-08-03 00:00:00
54DDT20140013;PPRM Secteur de Trieux;"";257;Affaissements progressifs;54015;Anderny;;;;;2012-11-26 00:00:00;;;;;;2013-02-01 00:00:00;2013-03-27 00:00:00;2013-07-12 00:00:00;;;;;f;2020-08-03 00:00:00
54DDT20140013;PPRM Secteur de Trieux;"";293;Tassements;54015;Anderny;;;;;2012-11-26 00:00:00;;;;;;2013-02-01 00:00:00;2013-03-27 00:00:00;2013-07-12 00:00:00;;;;;f;2020-08-03 00:00:00
54DDT20140014;PPRM Secteur de Trieux;"";256;Effondrements localisés;54066;Bettainvillers;;;;;2012-11-26 00:00:00;;;;;;2013-02-18 00:00:00;2013-03-18 00:00:00;2013-07-12 00:00:00;;;;;f;2014-06-10 00:00:00
54DDT20140014;PPRM Secteur de Trieux;"";257;Affaissements progressifs;54066;Bettainvillers;;;;;2012-11-26 00:00:00;;;;;;2013-02-18 00:00:00;2013-03-18 00:00:00;2013-07-12 00:00:00;;;;;f;2014-06-10 00:00:00
54DDT20140014;PPRM Secteur de Trieux;"";293;Tassements;54066;Bettainvillers;;;;;2012-11-26 00:00:00;;;;;;2013-02-18 00:00:00;2013-03-18 00:00:00;2013-07-12 00:00:00;;;;;f;2014-06-10 00:00:00
54DDT20140015;PPRM Secteur de Trieux;"";256;Effondrements localisés;54334;Mairy-Mainville;;;;;2012-11-26 00:00:00;;;;;;2013-02-11 00:00:00;2013-03-14 00:00:00;2013-07-12 00:00:00;;;;;f;
54DDT20140015;PPRM Secteur de Trieux;"";257;Affaissements progressifs;54334;Mairy-Mainville;;;;;2012-11-26 00:00:00;;;;;;2013-02-11 00:00:00;2013-03-14 00:00:00;2013-07-12 00:00:00;;;;;f;
54DDT20140015;PPRM Secteur de Trieux;"";293;Tassements;54334;Mairy-Mainville;;;;;2012-11-26 00:00:00;;;;;;2013-02-11 00:00:00;2013-03-14 00:00:00;2013-07-12 00:00:00;;;;;f;
54DDT20140016;PPRM Secteur de Trieux;"";256;Effondrements localisés;54099;Val de Briey;;;;;2012-11-26 00:00:00;;;;;;2013-02-05 00:00:00;2013-03-08 00:00:00;2013-07-12 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140016;PPRM Secteur de Trieux;"";257;Affaissements progressifs;54099;Val de Briey;;;;;2012-11-26 00:00:00;;;;;;2013-02-05 00:00:00;2013-03-08 00:00:00;2013-07-12 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140016;PPRM Secteur de Trieux;"";293;Tassements;54099;Val de Briey;;;;;2012-11-26 00:00:00;;;;;;2013-02-05 00:00:00;2013-03-08 00:00:00;2013-07-12 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140017;PPRM Secteur de Trieux;"";256;Effondrements localisés;54533;Trieux;;;;;2012-11-26 00:00:00;;;;;;2013-02-10 00:00:00;2013-03-11 00:00:00;2013-07-12 00:00:00;;;;;f;
54DDT20140017;PPRM Secteur de Trieux;"";257;Affaissements progressifs;54533;Trieux;;;;;2012-11-26 00:00:00;;;;;;2013-02-10 00:00:00;2013-03-11 00:00:00;2013-07-12 00:00:00;;;;;f;
54DDT20140017;PPRM Secteur de Trieux;"";293;Tassements;54533;Trieux;;;;;2012-11-26 00:00:00;;;;;;2013-02-10 00:00:00;2013-03-11 00:00:00;2013-07-12 00:00:00;;;;;f;
54DDT20140031;PPRM Secteur de Briey;"";232;Risque minier;54028;Auboué;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";254;Affaissement minier;54028;Auboué;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";256;Effondrements localisés;54028;Auboué;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";257;Affaissements progressifs;54028;Auboué;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";293;Tassements;54028;Auboué;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";232;Risque minier;54099;Val de Briey;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";254;Affaissement minier;54099;Val de Briey;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";256;Effondrements localisés;54099;Val de Briey;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";257;Affaissements progressifs;54099;Val de Briey;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";293;Tassements;54099;Val de Briey;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";232;Risque minier;54263;Homécourt;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";254;Affaissement minier;54263;Homécourt;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";256;Effondrements localisés;54263;Homécourt;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";257;Affaissements progressifs;54263;Homécourt;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";293;Tassements;54263;Homécourt;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";232;Risque minier;54280;Jœuf;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";254;Affaissement minier;54280;Jœuf;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";256;Effondrements localisés;54280;Jœuf;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";257;Affaissements progressifs;54280;Jœuf;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";293;Tassements;54280;Jœuf;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";232;Risque minier;54371;Moineville;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";254;Affaissement minier;54371;Moineville;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";256;Effondrements localisés;54371;Moineville;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";257;Affaissements progressifs;54371;Moineville;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";293;Tassements;54371;Moineville;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";232;Risque minier;54391;Moutiers;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";254;Affaissement minier;54391;Moutiers;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";256;Effondrements localisés;54391;Moutiers;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";257;Affaissements progressifs;54391;Moutiers;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";293;Tassements;54391;Moutiers;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";232;Risque minier;54542;Valleroy;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";254;Affaissement minier;54542;Valleroy;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";256;Effondrements localisés;54542;Valleroy;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";257;Affaissements progressifs;54542;Valleroy;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140031;PPRM Secteur de Briey;"";293;Tassements;54542;Valleroy;;;;;2003-07-30 02:00:00;;;;;;;;2009-11-23 01:00:00;;;;2016-08-22 02:00:00;f;2023-01-23 01:00:00
54DDT20140032;PPRM Secteur de Trieux - Tucqueg;"";256;Effondrements localisés;54536;Tucquegnieux;;;;;2004-11-19 00:00:00;;;;;;;;2010-01-08 00:00:00;;;;;f;2017-04-27 00:00:00
54DDT20140032;PPRM Secteur de Trieux - Tucqueg;"";257;Affaissements progressifs;54536;Tucquegnieux;;;;;2004-11-19 00:00:00;;;;;;;;2010-01-08 00:00:00;;;;;f;2017-04-27 00:00:00
54DDT20140032;PPRM Secteur de Trieux - Tucqueg;"";293;Tassements;54536;Tucquegnieux;;;;;2004-11-19 00:00:00;;;;;;;;2010-01-08 00:00:00;;;;;f;2017-04-27 00:00:00
54DDT20140033;PPRM Secteur de Crusnes;"";256;Effondrements localisés;54149;Crusnes;;;;;2006-02-02 00:00:00;;;;;;;;2009-12-15 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140033;PPRM Secteur de Crusnes;"";257;Affaissements progressifs;54149;Crusnes;;;;;2006-02-02 00:00:00;;;;;;;;2009-12-15 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140033;PPRM Secteur de Crusnes;"";293;Tassements;54149;Crusnes;;;;;2006-02-02 00:00:00;;;;;;;;2009-12-15 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140034;PPRM Secteur de Piennes;"";256;Effondrements localisés;54295;Landres;;;;;2003-07-31 00:00:00;;;;;;;;2010-04-20 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140034;PPRM Secteur de Piennes;"";257;Affaissements progressifs;54295;Landres;;;;;2003-07-31 00:00:00;;;;;;;;2010-04-20 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140034;PPRM Secteur de Piennes;"";293;Tassements;54295;Landres;;;;;2003-07-31 00:00:00;;;;;;;;2010-04-20 00:00:00;;;;;f;2020-08-05 00:00:00
54DDT20140036;PPRM Domprix;"";256;Effondrements localisés;54169;Domprix;;;;;2008-01-24 00:00:00;;;;;;;;2011-09-16 00:00:00;;;;;f;
54DDT20140036;PPRM Domprix;"";257;Affaissements progressifs;54169;Domprix;;;;;2008-01-24 00:00:00;;;;;;;;2011-09-16 00:00:00;;;;;f;
54DDT20140036;PPRM Domprix;"";293;Tassements;54169;Domprix;;;;;2008-01-24 00:00:00;;;;;;;;2011-09-16 00:00:00;;;;;f;
54DDT20140037;PPRM Ville-au-Montois;"";256;Effondrements localisés;54568;Ville-au-Montois;;;;;2008-01-24 00:00:00;;;;;;2011-11-03 00:00:00;2011-12-03 00:00:00;2012-02-28 00:00:00;;;;;f;
54DDT20140037;PPRM Ville-au-Montois;"";257;Affaissements progressifs;54568;Ville-au-Montois;;;;;2008-01-24 00:00:00;;;;;;2011-11-03 00:00:00;2011-12-03 00:00:00;2012-02-28 00:00:00;;;;;f;
54DDT20140037;PPRM Ville-au-Montois;"";293;Tassements;54568;Ville-au-Montois;;;;;2008-01-24 00:00:00;;;;;;2011-11-03 00:00:00;2011-12-03 00:00:00;2012-02-28 00:00:00;;;;;f;
54DDT20140038;PPRM Secteur de Longwy;"";256;Effondrements localisés;54138;Cosnes-et-Romain;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";257;Affaissements progressifs;54138;Cosnes-et-Romain;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";293;Tassements;54138;Cosnes-et-Romain;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";256;Effondrements localisés;54254;Haucourt-Moulaine;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";257;Affaissements progressifs;54254;Haucourt-Moulaine;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";293;Tassements;54254;Haucourt-Moulaine;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";256;Effondrements localisés;54261;Herserange;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";257;Affaissements progressifs;54261;Herserange;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";293;Tassements;54261;Herserange;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";256;Effondrements localisés;54314;Lexy;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";257;Affaissements progressifs;54314;Lexy;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";293;Tassements;54314;Lexy;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";256;Effondrements localisés;54321;Longlaville;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";257;Affaissements progressifs;54321;Longlaville;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";293;Tassements;54321;Longlaville;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";256;Effondrements localisés;54323;Longwy;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";257;Affaissements progressifs;54323;Longwy;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";293;Tassements;54323;Longwy;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";256;Effondrements localisés;54382;Mont-Saint-Martin;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";257;Affaissements progressifs;54382;Mont-Saint-Martin;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";293;Tassements;54382;Mont-Saint-Martin;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";256;Effondrements localisés;54451;Réhon;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";257;Affaissements progressifs;54451;Réhon;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";293;Tassements;54451;Réhon;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";256;Effondrements localisés;54493;Saulnes;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";257;Affaissements progressifs;54493;Saulnes;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
54DDT20140038;PPRM Secteur de Longwy;"";293;Tassements;54493;Saulnes;;;;;2008-01-10 00:00:00;;;;;;;;2012-01-24 00:00:00;;;;;f;2019-03-20 00:00:00
